accident_index,accident_severity
201501ZD30356,3
201501ZD30358,3
201501ZD30359,3
201501ZD30360,3
201501ZD30361,3
201501ZD30362,3
201501ZD30363,3
201501ZD30364,3
201501ZD30365,3
201501ZD30367,3
201501ZD30368,3
201501ZD30369,3
201501ZD30370,3
201501ZD30373,3
201501ZD30374,3
201501ZD30375,3
201501ZD30376,3
201501ZD30377,3
201501ZD30378,3
201501ZD30381,3
201501ZD30383,3
201501ZD30384,3
201501ZD30385,3
201501ZD30386,3
201501ZD30387,3
201501ZD30389,3
201501ZD30391,3
201501ZD30392,3
201501ZD30393,3
201501ZD30395,3
201501ZD30396,2
201501ZD30397,3
201501ZD30398,3
201501ZD30399,3
201501ZD30400,3
201501ZD30401,3
201501ZD30402,2
201501ZD30403,3
201501ZD30404,3
201501ZD30405,3
201501ZD30406,3
201501ZD30407,3
201501ZD30408,3
201501ZD30409,3
201501ZD30410,3
201501ZD30412,3
201501ZD30415,3
201501ZD30416,3
201501ZD30419,3
201501ZD30420,3
201501ZD30421,3
201501ZD30422,3
201501ZD30423,3
201501ZD30424,3
201501ZD30425,3
201501ZD30426,3
201501ZD30427,3
201501ZD30429,3
201501ZD30430,3
201501ZD30434,3
201501ZD30435,3
201501ZD30436,3
201501ZD30437,3
201501ZD30438,3
201501ZD30439,2
201501ZD30440,3
201501ZD30441,3
201501ZD30443,3
201501ZD30444,3
201501ZD30445,3
201501ZD30446,3
201501ZD30448,3
201501ZD30449,3
201501ZD30450,3
201501ZD30452,3
201501ZD30453,3
201501ZD30454,3
201501ZD30455,3
201501ZD30456,3
201501ZD30458,3
201501ZD30460,3
201501ZD30462,3
201501ZD30464,3
201501ZD30466,3
201501ZD30467,3
201501ZD30468,3
201501ZD30469,3
201501ZD30470,3
201501ZD30471,3
201501ZD30472,3
201501ZD30473,3
201501ZD30474,2
201501ZD30475,3
201501ZD30477,3
201501ZD30478,3
201501ZD30479,3
201501ZD30480,3
201501ZD30481,3
201501ZD30482,3
201501ZD30483,3
201501ZD30484,3
201501ZD30485,3
201501ZD30486,3
201501ZD30487,3
201501ZD30488,3
201501ZD30489,3
201501ZD30490,3
201501ZD30491,3
201501ZD30492,3
201501ZD30493,3
201501ZD30495,3
201501ZD30496,3
201501ZD30497,3
201501ZD30498,3
201501ZD30499,3
201501ZD30500,3
201501ZD30501,3
201501ZD30502,3
201501ZD30503,3
201501ZD30504,3
201501ZD30505,3
201501ZD30506,3
201501ZD30507,3
201501ZD30508,3
201501ZD30509,3
201501ZD30510,3
201501ZD30512,3
201501ZD30514,3
201501ZD30516,3
201501ZD30517,3
201501ZD30518,3
201501ZD30519,3
201501ZD30520,3
201501ZD30521,3
201501ZD30522,3
201501ZD30523,3
201501ZD30524,3
201501ZD30525,3
201501ZD30526,3
201501ZD30527,3
201501ZD30528,3
201501ZD30530,3
201501ZD30531,3
201501ZD30533,3
201501ZD30534,3
201501ZD30535,3
201501ZD30536,3
201501ZD30538,3
201501ZD30539,3
201501ZD30540,3
201501ZD30543,2
201501ZD30544,3
201501ZD30545,3
201501ZD30546,3
201501ZD30548,3
201501ZD30550,3
201501ZD30551,2
201501ZD30552,3
201501ZD30554,3
201501ZD30555,3
201501ZD30556,3
201501ZD30557,3
201501ZD30558,3
201501ZD30559,2
201501ZD30560,3
201501ZD30561,3
201501ZD30563,3
201501ZD30566,3
201501ZD30567,3
201501ZD30568,3
201501ZD30569,3
201501ZD30570,3
201501ZD30571,3
201501ZD30572,3
201501ZD30573,3
201501ZD30574,3
201501ZD30575,3
201501ZD30578,3
201501ZD30579,3
201501ZD30580,3
201501ZD30582,3
201501ZD30583,3
201501ZD30586,3
201501ZD30587,3
201501ZD30588,2
201501ZD30589,3
201501ZD30590,3
201501ZD30592,3
201501ZD30593,3
201501ZD30594,2
201501ZD30595,3
201501ZD30597,3
201501ZD30598,3
201501ZD30600,3
201501ZD30601,3
201501ZD30602,3
201501ZD30603,3
201501ZD30604,3
201501ZD30605,3
201501ZD30606,3
201501ZD30607,3
201501ZD30609,3
201501ZD30611,2
201501ZD30612,3
201501ZD30613,3
201501ZD30614,3
201501ZD30615,3
201501ZD30616,3
201501ZD30617,3
201501ZD30618,3
201501ZD30619,3
201501ZD30620,3
201501ZD30621,2
201501ZD30622,3
201501ZD30623,3
201501ZD30624,2
201501ZD30625,3
201501ZD30626,3
201501ZD30627,3
201501ZD30628,3
201501ZD30629,3
201501ZD30630,3
201501ZD30632,3
201501ZD30633,3
201501ZD30634,3
201501ZD30636,3
201501ZD30637,3
201501ZD30640,3
201501ZD30641,3
201501ZD30642,3
201501ZD30643,3
201501ZD30644,3
201501ZD30646,3
201501ZD30648,2
201501ZD30649,3
201501ZD30650,3
201501ZD30651,3
201501ZD30653,3
201501ZD30654,2
201501ZD30656,3
201501ZD30658,3
201501ZD30659,3
201501ZD30660,3
201501ZD30661,3
201501ZD30662,2
201501ZD30663,3
201501ZD30664,3
201501ZD30665,3
201501ZD30666,3
201501ZD30667,3
201501ZD30668,3
201501ZD30669,3
201501ZD30670,3
201501ZD30671,3
201501ZD30672,3
201501ZD30673,3
201501ZD30675,3
201501ZD30676,3
201501ZD30678,3
201501ZD30679,3
201501ZD30682,3
201501ZD30683,3
201501ZD30684,3
201501ZD30685,3
201501ZD30686,3
201501ZD30688,3
201501ZD30689,3
201501ZD30691,3
201501ZD30692,3
201501ZD30693,3
201501ZD30694,3
201501ZD30695,3
201501ZD30696,3
201501ZD30697,2
201501ZD30698,2
201501ZD30699,3
201501ZD30700,3
201501ZD30702,3
201501ZD30703,3
201501ZD30704,3
201501ZD30705,3
201501ZD30706,3
201501ZD30707,3
201501ZD30708,3
201501ZD30709,3
201501ZD30711,3
201501ZD30712,3
201501ZD30713,3
201501ZD30714,3
201501ZD30715,3
201501ZD30717,3
201501ZD30719,3
201501ZD30720,3
201501ZD30721,3
201501ZD30722,2
201501ZD30723,3
201501ZD30724,3
201501ZD30725,3
201501ZD30726,3
201501ZD30727,3
201501ZD30730,2
201501ZD30731,3
201501ZD30732,3
201501ZD30733,3
201501ZD30735,3
201501ZD30736,3
201501ZD30738,3
201501ZD30739,3
201501ZD30740,3
201501ZD30741,3
201501ZD30742,3
201501ZD30743,3
201501ZD30744,3
201501ZD30745,3
201501ZD30746,3
201501ZD30747,3
201501ZD30750,3
201501ZD30751,3
201501ZD30752,3
201501ZD30753,3
201501ZD30754,3
201501ZD30755,3
201501ZD30756,3
201501ZD30758,3
201501ZD30759,3
201501ZD30761,3
201501ZD30762,3
201501ZD30763,3
201501ZD30764,3
201501ZD30767,3
201501ZD30768,3
201501ZD30770,3
201501ZD30771,3
201501ZD30773,2
201501ZD30774,3
201501ZD30775,3
201501ZD30776,3
201501ZD30777,3
201501ZD30778,3
201501ZD30780,3
201501ZD30782,3
201501ZD30783,3
201501ZD30785,3
201501ZD30786,3
201501ZD30789,3
201501ZD30790,3
201501ZD30791,3
201501ZD30792,3
201501ZD30794,3
201501ZD30796,3
201501ZD30797,3
201501ZD30799,3
201501ZD30802,2
201501ZD30803,3
201501ZD30804,3
201501ZD30806,3
201501ZD30807,3
201501ZD30808,3
201501ZD30809,3
201501ZD30810,3
201501ZD30811,3
201501ZD30812,3
201501ZD30813,3
201501ZD30814,2
201501ZD30816,3
201501ZD30817,3
201501ZD30818,3
201501ZD30819,3
201501ZD30820,3
201501ZD30821,3
201501ZD30822,2
201501ZD30823,3
201501ZD30824,3
201501ZD30826,3
201501ZD30827,3
201501ZD30828,3
201501ZD30829,3
201501ZD30830,3
201501ZD30831,3
201501ZD30832,3
201501ZD30833,3
201501ZD30834,3
201501ZD30837,3
201501ZD30839,3
201501ZD30840,3
201501ZD30841,3
201501ZD30842,3
201501ZD30843,3
201501ZD30844,2
201501ZD30845,3
201501ZD30846,3
201501ZD30847,3
201501ZD30848,3
201501ZD30849,3
201501ZD30850,3
201501ZD30851,3
201501ZD30852,3
201501ZD30853,3
201501ZD30854,3
201501ZD30855,2
201501ZD30856,3
201501ZD30858,3
201501ZD30859,3
201501ZD30860,3
201501ZD30862,3
201501ZD30863,3
201501ZD30864,3
201501ZD30865,3
201501ZD30866,3
201501ZD30867,3
201501ZD30868,3
201501ZD30869,2
201501ZD30871,3
201501ZD30872,3
201501ZD30874,3
201501ZD30875,3
201501ZD30876,3
201501ZD30877,3
201501ZD30878,3
201501ZD30879,3
201501ZD30880,3
201501ZD30882,3
201501ZD30884,3
201501ZD30885,3
201501ZD30886,3
201501ZD30887,3
201501ZD30888,3
201501ZD30889,3
201501ZD30890,3
201501ZD30891,3
201501ZD30892,3
201501ZD30893,3
201501ZD30895,3
201501ZD30896,3
201501ZD30897,3
201501ZD30898,3
201501ZD30899,3
201501ZD30901,3
201501ZD30902,3
201501ZD30903,3
201501ZD30904,3
201501ZD30906,3
201501ZD30907,3
201501ZD30908,3
201501ZD30909,3
201501ZD30910,3
201501ZD30913,3
201501ZD30915,3
201501ZD30916,3
201501ZD30917,2
201501ZD30919,3
201501ZD30920,3
201501ZD30921,3
201501ZD30922,3
201501ZD30923,3
201501ZD30924,3
201501ZD30925,3
201501ZD30926,3
201501ZD30927,3
201501ZD30928,3
201501ZD30929,3
201501ZD30930,3
201501ZD30931,3
201501ZD30932,3
201501ZD30933,3
201501ZD30934,3
201501ZD30935,3
201501ZD30936,3
201501ZD30937,3
201501ZD30941,3
201501ZD30942,3
201501ZD30943,2
201501ZD30947,3
201501ZD30948,2
201501ZD30949,3
201501ZD30950,3
201501ZD30951,3
201501ZD30952,3
201501ZD30953,3
201501ZD30955,3
201501ZD30957,3
201501ZD30958,3
201501ZD30960,3
201501ZD30961,3
201501ZD30962,3
201501ZD30963,3
201501ZD30964,3
201501ZD30965,3
201501ZD30966,3
201501ZD30967,3
201501ZD30968,3
201501ZD30969,3
201501ZD30970,3
201501ZD30971,3
201501ZD30972,3
201501ZD30973,3
201501ZD30974,3
201501ZD30975,3
201501ZD30976,3
201501ZD30977,3
201501ZD30978,3
201501ZD30979,3
201501ZD30980,3
201501ZD30981,3
201501ZD30982,3
201501ZD30983,3
201501ZD30984,3
201501ZD30985,3
201501ZD30987,3
201501ZD30989,3
201501ZD30990,3
201501ZD30991,3
201501ZD30992,3
201501ZD30994,3
201501ZD30997,3
201501ZD30998,3
201501ZD31000,3
201501ZD31001,3
201501ZD31002,3
201501ZD31003,3
201501ZD31004,3
201501ZD31005,3
201501ZD31007,3
201501ZD31008,3
201501ZD31009,3
201501ZD31010,3
201501ZD31011,3
201501ZD31013,3
201501ZD31014,3
201501ZD31015,3
201501ZD31016,3
201501ZD31017,2
201501ZD31018,3
201501ZD31020,3
201501ZD31021,3
201501ZD31022,3
201501ZD31023,3
201501ZD31024,3
201501ZD31025,3
201501ZD31026,3
201501ZD31027,3
201501ZD31028,3
201501ZD31029,3
201501ZD31031,3
201501ZD31032,3
201501ZD31033,3
201501ZD31034,3
201501ZD31036,3
201501ZD31037,3
201501ZD31038,3
201501ZD31039,3
201501ZD31040,3
201501ZD31041,3
201501ZD31042,3
201501ZD31043,2
201501ZD31044,3
201501ZD31045,3
201501ZD31046,3
201501ZD31047,3
201501ZD31048,3
201501ZD31049,3
201501ZD31050,3
201501ZD31051,3
201501ZD31052,3
201501ZD31053,2
201501ZD31054,3
201501ZD31055,3
201501ZD31056,3
201501ZD31057,3
201501ZD31058,3
201501ZD31060,3
201501ZD31061,3
201501ZD31062,3
201501ZD31064,3
201501ZD31065,3
201501ZD31066,3
201501ZD31068,3
201501ZD31070,2
201501ZD31073,3
201501ZD31074,3
201501ZD31075,3
201501ZD31076,3
201501ZD31077,3
201501ZD31078,2
201501ZD31080,3
201501ZD31084,3
201501ZD31085,3
201501ZD31086,3
201501ZD31087,3
201501ZD31088,3
201501ZD31089,3
201501ZD31090,3
201501ZD31091,3
201501ZD31092,3
201501ZD31093,3
201501ZD31097,3
201501ZD31098,3
201501ZD31099,3
201501ZD31101,3
201501ZD31102,3
201501ZD31105,3
201501ZD31107,3
201501ZD31108,3
201501ZD31110,3
201501ZD31111,3
201501ZD31112,3
201501ZD31113,3
201501ZD31114,3
201501ZD31115,2
201501ZD31119,3
201501ZD31120,3
201501ZD31121,3
201501ZD31122,3
201501ZD31125,3
201501ZD31126,3
201501ZD31127,3
201501ZD31128,3
201501ZD31129,3
201501ZD31130,3
201501ZD31131,3
201501ZD31132,3
201501ZD31134,3
201501ZD31136,2
201501ZD31137,3
201501ZD31140,3
201501ZD31141,3
201501ZD31142,3
201501ZD31143,3
201501ZD31155,2
201501ZD31158,3
201501ZD39010,3
201501ZD39013,3
201501ZD39064,2
201501ZD39069,2
201501ZD39076,3
201501ZD39079,3
201501ZD39153,3
201501ZD39162,3
201501ZD39211,3
201501ZD39241,3
201501ZD39264,3
201501ZT80001,3
201501ZT80002,3
201501ZT80003,3
201501ZT80004,3
201501ZT80005,3
201501ZT80006,3
201501ZT80007,3
201501ZT80008,3
201501ZT80009,2
201501ZT80014,3
201501ZT80015,3
201501ZT80019,2
201501ZT80021,3
201501ZT80022,3
201501ZT80025,2
201501ZT80028,3
201501ZT80030,3
201501ZT80032,3
201501ZT80033,3
201501ZT80034,3
201501ZT80035,3
201501ZT80038,3
201501ZT80039,3
201501ZT80040,3
201501ZT80041,3
201501ZT80042,3
201501ZT80043,3
201501ZT80044,3
201501ZT80045,2
201501ZT80047,3
201501ZT80048,3
201501ZT80049,3
201501ZT80050,3
201501ZT80053,3
201501ZT80056,3
201501ZT80058,3
201501ZT80059,3
201501ZT80060,2
201501ZT80061,3
201501ZT80064,3
201501ZT80065,2
201501ZT80066,3
201501ZT80069,3
201501ZT80070,3
201501ZT80071,3
201501ZT80072,3
201501ZT80073,3
201501ZT80075,2
201501ZT80077,3
201501ZT80078,2
201501ZT80080,3
201501ZT80082,3
201501ZT80083,3
201501ZT80084,3
201501ZT80086,3
201501ZT80087,3
201501ZT80088,3
201501ZT80089,3
201501ZT80090,3
201501ZT80091,3
201501ZT80092,3
201501ZT80093,3
201501ZT80094,3
201501ZT80095,3
201501ZT80096,3
201501ZT80098,3
201501ZT80099,3
201501ZT80100,3
201501ZT80101,3
201501ZT80102,3
201501ZT80103,2
201501ZT80104,3
201501ZT80105,3
201501ZT80106,3
201501ZT80109,2
201501ZT80110,3
201501ZT80113,3
201501ZT80114,3
201501ZT80116,3
201501ZT80117,3
201501ZT80118,3
201501ZT80119,3
201501ZT80120,3
201501ZT80121,3
201501ZT80122,3
201501ZT80123,3
201501ZT80124,3
201501ZT80125,3
201501ZT80127,3
201501ZT80130,3
201501ZT80131,3
201501ZT80132,3
201501ZT80133,3
201501ZT80134,3
201501ZT80135,3
201501ZT80136,3
201501ZT80137,3
201501ZT80139,3
201501ZT80140,3
201501ZT80141,3
201501ZT80143,3
201501ZT80145,3
201501ZT80147,3
201501ZT80148,3
201501ZT80149,3
201501ZT80150,3
201501ZT80151,3
201501ZT80152,3
201501ZT80153,3
201501ZT80154,3
201501ZT80155,3
201501ZT80156,3
201501ZT80157,3
201501ZT80159,3
201501ZT80161,3
201501ZT80162,3
201501ZT80165,2
201501ZT80166,3
201501ZT80167,3
201501ZT80168,3
201501ZT80169,3
201501ZT80170,3
201501ZT80171,3
201501ZT80172,3
201501ZT80173,2
201501ZT80175,3
201501ZT80176,3
201501ZT80177,3
201501ZT80179,3
201501ZT80180,3
201501ZT80181,3
201501ZT80182,3
201501ZT80183,3
201501ZT80184,3
201501ZT80185,3
201501ZT80186,3
201501ZT80187,3
201501ZT80188,3
201501ZT80189,3
201501ZT80190,3
201501ZT80191,2
201501ZT80192,3
201501ZT80193,3
201501ZT80194,3
201501ZT80195,3
201501ZT80197,3
201501ZT80198,3
201501ZT80199,3
201501ZT80202,3
201501ZT80203,3
201501ZT80205,3
201501ZT80206,3
201501ZT80207,3
201501ZT80208,3
201501ZT80209,3
201501ZT80211,3
201501ZT80212,3
201501ZT80214,3
201501ZT80215,3
201501ZT80217,3
201501ZT80219,3
201501ZT80220,3
201501ZT80221,3
201501ZT80222,3
201501ZT80224,3
201501ZT80225,3
201501ZT80227,3
201501ZT80228,3
201501ZT80229,3
201501ZT80230,3
201501ZT80231,3
201501ZT80232,3
201501ZT80233,3
201501ZT80234,3
201501ZT80235,3
201501ZT80236,3
201501ZT80238,3
201501ZT80239,3
201501ZT80241,3
201501ZT80242,3
201501ZT80243,3
201501ZT80244,3
201501ZT80245,3
201501ZT80246,3
201501ZT80247,3
201501ZT80253,3
201501ZT80254,3
201501ZT80255,3
201501ZT80257,3
201501ZT80258,3
201501ZT80259,3
201501ZT80261,3
201501ZT80262,3
201501ZT80263,3
201501ZT80264,3
201501ZT80265,3
201501ZT80266,3
201501ZT80267,3
201501ZT80268,3
201501ZT80270,3
201501ZT80271,3
201501ZT80272,3
201501ZT80273,3
201501ZT80274,3
201501ZT80275,3
201501ZT80276,3
201501ZT80277,3
201501ZT80278,3
201501ZT80279,3
201501ZT80280,3
201501ZT80281,3
201501ZT80283,3
201501ZT80287,2
201501ZT80288,3
201501ZT80289,3
201501ZT80291,3
201501ZT80293,3
201501ZT80294,3
201501ZT80297,3
201501ZT80298,3
201501ZT80299,3
201501ZT80300,3
201501ZT80302,3
201501ZT80303,3
201501ZT80305,3
201501ZT80306,3
201501ZT80307,3
201501ZT80308,3
201501ZT80309,3
201501ZT80311,3
201501ZT80312,3
201501ZT80313,3
201501ZT80314,3
201501ZT80315,3
201501ZT80316,3
201501ZT80317,3
201501ZT80318,3
201501ZT80319,3
201501ZT80320,3
201501ZT80321,3
201501ZT80322,3
201501ZT80323,3
201501ZT80325,3
201501ZT80326,3
201501ZT80327,2
201501ZT80328,3
201501ZT80330,3
201501ZT80331,3
201501ZT80332,3
201501ZT80333,3
201501ZT80335,3
201501ZT80336,3
201501ZT80337,3
201501ZT80338,3
201501ZT80339,3
201501ZT80342,3
201501ZT80343,3
201501ZT80344,3
201501ZT80345,3
201501ZT80346,3
201501ZT80347,3
201501ZT80348,3
201501ZT80349,3
201501ZT80350,3
201501ZT80351,3
201501ZT80352,3
201501ZT80353,3
201501ZT80355,3
201501ZT80356,3
201501ZT80357,3
201501ZT80358,3
201501ZT80360,3
201501ZT80361,3
201501ZT80362,3
201501ZT80363,3
201501ZT80364,3
201501ZT80365,3
201501ZT80367,3
201501ZT80368,3
201501ZT80369,3
201501ZT80370,3
201501ZT80371,3
201501ZT80373,2
201501ZT80374,3
201501ZT80375,3
201501ZT80376,3
201501ZT80377,3
201501ZT80378,3
201501ZT80379,3
201501ZT80382,3
201501ZT80383,3
201501ZT80384,3
201501ZT80386,3
201501ZT80387,3
201501ZT80388,3
201501ZT80389,3
201501ZT80390,3
201501ZT80392,3
201501ZT80393,3
201501ZT80395,3
201501ZT80396,3
201501ZT80399,3
201501ZT80400,3
201501ZT80402,3
201501ZT80404,3
201501ZT80405,3
201501ZT80406,3
201501ZT80407,3
201501ZT80408,3
201501ZT80409,3
201501ZT80411,3
201501ZT80415,3
201501ZT89004,3
201501ZT89029,3
2015030000004,3
2015030000005,3
2015030000006,2
2015030000007,3
2015030000008,3
2015030000009,2
2015030000014,3
2015030000018,2
2015030000019,3
2015030000021,1
2015030000025,2
2015030000026,2
2015030000027,3
2015030000028,3
2015030000033,3
2015030000034,1
2015030000035,2
2015030000036,2
2015030000040,3
2015030000041,3
2015030000042,2
2015030000043,3
2015030000044,3
2015030000046,2
2015030000048,3
2015030000049,3
2015030000050,3
2015030000059,2
2015030000061,3
2015030000062,3
2015030000068,3
2015030000069,3
2015030000070,3
2015030000071,3
2015030000072,3
2015030000073,2
2015030000075,3
2015030000076,2
2015030000077,3
2015030000089,3
2015030000090,3
2015030000091,3
2015030000092,3
2015030000099,2
2015030000100,3
2015030000102,3
2015030000103,3
2015030000104,2
2015030000105,2
2015030000106,3
2015030000108,3
2015030000109,3
2015030000111,3
2015030000112,3
2015030000113,3
2015030000115,3
2015030000116,3
2015030000123,3
2015030000131,3
2015030000132,3
2015030000133,3
2015030000134,3
2015030000142,3
2015030000145,3
2015030000147,3
2015030000148,3
2015030000150,3
2015030000152,3
2015030000154,2
2015030000155,1
2015030000156,3
2015030000157,3
2015030000158,3
2015030000162,3
2015030000163,2
2015030000164,3
2015030000165,3
2015030000168,3
2015030000170,2
2015030000176,3
2015030000177,3
2015030000178,3
2015030000179,3
2015030000180,2
2015030000181,3
2015030000182,3
2015030000183,3
2015030000189,3
2015030000191,2
2015030000199,3
2015030000200,3
2015030000206,2
2015030000208,3
2015030000210,3
2015030000212,3
2015030000216,3
2015030000217,3
2015030000218,3
2015030000219,3
2015030000226,3
2015030000227,3
2015030000228,3
2015030000232,3
2015030000233,3
2015030000234,3
2015030000235,3
2015030000236,3
2015030000237,2
2015030000238,3
2015030000239,3
2015030000240,3
2015030000241,3
2015030000242,3
2015030000243,3
2015030000244,1
2015030000245,3
2015030000246,3
2015030000257,3
2015030000277,3
2015030000278,3
2015030000279,3
2015030000281,2
2015030000282,3
2015030000283,2
2015030000284,3
2015030000285,3
2015030000298,3
2015030000301,3
2015030000307,3
2015030000308,3
2015030000309,3
2015030000310,3
2015030000311,3
2015030000312,3
2015030000313,3
2015030000314,3
2015030000315,3
2015030000316,3
2015030000317,3
2015030000319,3
2015030000339,3
2015030000344,3
2015030000346,3
2015030000347,3
2015030000348,3
2015030000351,3
2015030000352,3
2015030000358,3
2015030000359,2
2015030000360,3
2015030000367,3
2015030000368,1
2015030000369,3
2015030000370,3
2015030000371,3
2015030000373,2
2015030000374,2
2015030000375,2
2015030000381,3
2015030000382,3
2015030000387,3
2015030000397,3
2015030000401,3
2015030000402,3
2015030000403,3
2015030000404,3
2015030000407,3
